movie_id,year,genres,averagerating,numvotes,title_new
tt0937225,2017,Comedy,5.5,27,joe dick
tt0937353,2010,"Mystery,Romance",1.7,201,the devil's flower
tt0938283,2010,"Action,Adventure,Family",4.1,137734,the last airbender
tt0938305,2012,"Comedy,Crime,Thriller",6.1,6088,freaky deaky
tt0938330,2012,Horror,5.0,56832,silent hill: revelation
tt0940656,2010,"Adventure,Animation,Family",5.5,7162,arthur 3: the war of the two worlds
tt0942906,2010,"Drama,Thriller",6.3,77,white knuckles
tt0944835,2010,"Action,Mystery,Thriller",6.4,277204,salt
tt0945513,2011,"Action,Drama,Sci-Fi",7.5,452036,source code
tt0947798,2010,"Drama,Thriller",8.0,648854,black swan
tt0947810,2010,"Action,Drama,Thriller",6.8,122132,green zone
tt0948470,2012,"Action,Adventure,Sci-Fi",7.0,525632,the amazing spider-man
tt0949872,2014,Drama,6.5,11,coffee sex you
tt0954947,2010,"Crime,Drama,Horror",6.1,31727,the killer inside me
tt0955308,2010,"Action,Adventure,Drama",6.6,239480,robin hood
tt0959306,2014,"Comedy,Crime,Drama",4.9,2304,reach me
tt0959329,2010,"Crime,Drama,Horror",5.5,11358,nine dead
tt0960067,2010,Drama,6.9,83,heart of now
tt0960727,2013,Drama,4.2,22,let me survive
tt0960730,2010,Documentary,7.3,499,beautiful darling
tt0960827,2010,"Action,Comedy,Crime",7.0,15,private security officer: los angeles
tt0960864,2010,Documentary,7.0,109,"truth in numbers? everything, according to wikipedia"
tt0961036,2014,Drama,7.4,14,avenge
tt0961097,2011,"Adventure,Animation,Comedy",6.7,18254,a monster in paris
tt0961725,2011,Horror,4.9,19,devour
tt0961755,2012,Comedy,5.0,54,the trouble with cali
tt0962764,2010,Drama,6.5,559,the house of sun
tt0963177,2010,Comedy,5.3,231,made in romania
tt0963292,2010,"Crime,Documentary",6.0,215,feast of the assumption: btk and the otero family murders
tt0963966,2010,"Action,Adventure,Family",6.1,143862,the sorcerer's apprentice
tt0964517,2010,"Biography,Drama,Sport",7.8,316539,the fighter
tt0964544,2010,Comedy,8.1,20,pushin' up daisies
tt0965424,2010,Documentary,7.4,9,have you heard from johannesburg: hell of a job
tt0965425,2010,Documentary,7.0,10,have you heard from johannesburg: road to resistance
tt0965429,2010,"Comedy,Romance",5.0,103,l'imbroglio nel lenzuolo
tt0968264,2010,"Crime,Drama,History",6.9,26416,the conspirator
tt0969332,2011,"Animation,Comedy,Family",3.5,154,little witch on a broomstick
tt0969345,2012,"Animation,Crime,Music",7.0,1498,strange frame: love & sax
tt0969653,2010,"Action,Mystery,Sci-Fi",3.8,586,white wall
tt0970179,2011,"Adventure,Drama,Family",7.5,284869,hugo
tt0970866,2010,"Comedy,Romance",5.5,99222,little fockers
tt0970926,2010,"Comedy,Drama",4.5,2394,the chosen one
tt0970955,2010,"Drama,Fantasy,History",7.5,12,the reason
tt0972544,2018,"Crime,Drama,Thriller",7.0,3024,back roads
tt0972815,2010,Documentary,8.9,9,have you heard from johannesburg: fair play
tt0972816,2010,Documentary,8.1,8,have you heard from johannesburg: the bottom line
tt0972848,2011,Comedy,7.7,6,lives and deaths of the poets
tt0973809,2010,"Action,Thriller",3.4,164,headhunter: the assessment weekend
tt0974015,2017,"Action,Adventure,Fantasy",6.5,329135,justice league
tt0974584,2010,Drama,4.9,218,black limousine
tt0975645,2012,"Biography,Comedy,Drama",6.8,68315,hitchcock
tt0975738,2010,"Action,Biography,Crime",4.6,343,sinatra club
tt0977639,2010,Action,4.6,9,boyle heights
tt0977643,2015,"Drama,Musical,Romance",4.4,7,chooriyan
tt0977855,2010,"Biography,Drama,Thriller",6.8,43862,fair game
tt0978764,2011,"Action,Adventure,Fantasy",6.1,218371,sucker punch
tt0978812,2010,Documentary,6.4,9,have you heard from johannesburg: free at last
tt0979434,2010,Comedy,5.0,10042,lottery ticket
tt0980970,2010,"Adventure,Family,Fantasy",6.3,129663,the chronicles of narnia: the voyage of the dawn treader
tt0980999,2012,"Drama,Romance",5.8,398,four
tt0981013,2010,"Horror,Thriller",6.7,23,heredity
tt0981286,2011,"Drama,Music",6.3,772,funkytown
tt0983190,2013,"Drama,Thriller",5.0,17,the unwanted
tt0983193,2011,"Action,Adventure,Animation",7.3,202430,the adventures of tintin
tt0983250,2012,"Horror,Thriller",3.2,181,you're nobody 'til somebody kills you
tt0984084,2011,Crime,5.5,40,el padrino ii: border intrusion
tt0984113,2010,Drama,7.8,13,a dance for grace
tt0984210,2010,Drama,4.9,581,multiple sarcasms
tt0985694,2010,"Action,Crime,Thriller",6.6,182320,machete
tt0986361,2011,"Adventure,Animation,Comedy",4.1,188,the magic crystal
tt0988655,2010,"Drama,Horror,Romance",4.7,185,a flat
tt0988858,2010,Horror,6.0,38,the gainesville ripper
tt0989757,2010,"Drama,Romance,War",6.3,128657,dear john
tt0990363,2010,"Horror,Thriller",3.0,889,detention
tt0990407,2011,"Action,Comedy,Crime",5.8,148622,the green hornet
tt0991173,2012,"Comedy,Romance",7.6,61,the significant other
tt0993842,2011,"Action,Drama,Thriller",6.8,179178,hanna
tt0993846,2013,"Biography,Crime,Drama",8.2,1035358,the wolf of wall street
tt0994917,2010,"Action,Adventure,Comedy",7.3,1591,adventure scouts
tt0995845,2012,"Action,Crime,Drama",4.5,4292,the courier
tt0995867,2011,Drama,5.1,7,the unforgiven
tt0995868,2016,"Biography,Drama,Sport",7.2,13919,pelé: birth of a legend
tt0996664,2014,Comedy,4.2,181,the extendables
tt0996958,2013,"Action,Adventure,Fantasy",2.2,495,legend of the red reaper
tt0996976,2014,Animation,6.6,15,the slimbones
tt0997035,2010,Drama,7.2,1644,bibliothèque pascal
tt0997152,2010,"Drama,Thriller",6.5,48248,the experiment
tt0997179,2010,"Documentary,Music",6.5,18,looking for the lost tango
tt0999913,2011,"Action,Drama,Thriller",5.8,30924,straw dogs
tt10006056,2016,Drama,7.4,7,la notte è piccola per noi
tt10008784,2019,Drama,7.2,50,bull
tt10009030,2019,"Comedy,Horror,Sci-Fi",7.9,15,snatchers
tt10009602,2018,Documentary,8.0,5,meu nome é daniel
tt10010134,2019,Documentary,7.0,5,versailles rediscovered - the sun king's vanished palace
tt10011102,2019,"Action,Biography,Drama",8.0,55,the sholay girl
tt10011226,2019,Documentary,8.5,6,17 blocks
tt10011232,2019,Documentary,7.2,10,leftover women
tt10011252,2019,Documentary,6.0,5,watson
tt10011270,2019,Documentary,8.1,21,dominican dream
tt10011296,2019,Documentary,8.0,5,nomad: in the footsteps of bruce chatwin
tt10011336,2019,Drama,8.8,12,lucky grandma
tt10011342,2019,Documentary,7.4,21,the rest
tt10011402,2019,Unknown,8.0,7,martha: a picture story
tt10011412,2019,Documentary,7.2,13,you don't nomi
tt10011448,2019,Documentary,9.4,7,linda ronstadt: the sound of my voice
tt10011508,2019,Documentary,8.7,29,trixie mattel: moving parts
tt10011534,2019,Drama,8.2,13,pohon terkenal
tt10011682,2019,Documentary,5.5,12,assholes: a theory
tt10011772,2019,Documentary,8.2,5,balloons over babylon
tt1001526,2010,"Action,Animation,Comedy",7.3,207488,megamind
tt10015432,2019,"Action,Comedy,Horror",8.4,23,forest of the dead sharks
tt10015812,2019,Horror,6.6,43,death whisper
tt10016388,2019,Documentary,7.7,9,bastan basa
tt10016502,2019,"Comedy,Fantasy",5.2,8,back from 2038
tt10016532,2019,"Drama,Romance",6.1,152,ispade rajavum idhaya raniyum
tt10017454,2019,Drama,6.6,7,the purple mist
tt10017566,2019,Comedy,8.5,54,bikers kental 2
tt10017680,2019,"Action,Crime",6.0,180,p storm
tt10017956,2019,Drama,8.7,46,gone kesh
tt10018386,2019,Documentary,7.2,6,when the persimmons grew
tt10021804,2018,Documentary,7.0,8,ne travaille pas (1968 - 2018)
tt10022158,2018,Documentary,8.1,21,worlds of ursula k. le guin
tt10022384,2019,Romance,6.5,58,the protector
tt10023080,2019,Drama,7.7,107,nedunalvaadai
tt10024716,2019,Family,7.9,12,aghavan
tt1002563,2016,"Drama,Fantasy",5.6,2882,the young messiah
tt1002569,2011,Drama,6.5,21,if you only knew
tt10026172,2019,Documentary,8.8,5,between me and my mind
tt10026686,2019,Documentary,8.6,16,piedone nyomában
tt10026730,2019,Documentary,7.3,6,eleições
tt10027696,2019,Documentary,7.9,14,patterns of evidence: the moses controversy
tt1002965,2010,Documentary,7.8,31,call of life
tt10034236,2018,Thriller,8.3,15,super sketch
tt10034272,2019,"Drama,Family",8.5,24,mukherjee dar bou
tt10039468,2019,"Comedy,Drama",6.8,112,my stupid boss 2
tt10043732,2018,"Biography,Drama",6.4,5,oblepikhovoe leto
tt10044000,2019,Documentary,6.2,9,snow to sand
tt10044704,2019,"Drama,Romance",6.5,22,between maybes
tt10044934,2019,Drama,6.6,5,bumi itu bulat
tt10045014,2018,Action,4.0,8,rangu
tt10045072,2019,Documentary,6.4,5,billich: beyond the canvas
tt10045136,2019,Documentary,7.9,17,war of art
tt10045260,2016,Horror,7.2,20,the exorcist iii: legion
tt10045434,2019,"Comedy,Drama",7.5,48,the door
tt10046208,2019,"Drama,Mystery",6.0,6,la vida en común
tt10046236,2019,Horror,7.8,54,alem-i cin 2
tt10049110,2019,Documentary,7.3,14,die wiese
tt10050274,2019,"Adventure,Fantasy",7.1,8,mystified
tt10050766,2019,"Documentary,Drama",7.6,445,brené brown: the call to courage
tt10050782,2019,Documentary,7.1,582,grass is greener
tt10052290,2019,"Biography,Drama,Family",5.4,18,love and mercy
tt10054544,2019,Thriller,8.3,10,vi
tt10055770,2019,Thriller,7.6,380,vellai pookal
tt10059236,2019,Drama,7.0,9,my second year in college
tt10059624,2018,Animation,6.6,18,heinz
tt10062150,2018,"Documentary,History",8.6,41,yücel'in çiçekleri
tt10062286,2018,Documentary,5.9,14,lustrum
tt10064354,2019,Documentary,7.8,11,inland
tt10064448,2019,Documentary,9.0,5,because we are girls
tt10065750,2019,Drama,5.3,7,my nudity means nothing
tt10066162,2019,Drama,6.5,88,song of youth
tt10066526,2019,Drama,7.6,38,mantan manten
tt10066756,2019,Documentary,7.7,22,miehiä ja poikia
tt10068158,2019,"Adventure,Animation,Fantasy",6.8,22,made in abyss: journey's dawn
tt10068544,2019,"Adventure,Animation,Fantasy",4.6,8,made in abyss: wandering twilight
tt1006907,2010,Horror,3.9,256,last breath
tt10069476,2019,Horror,7.9,78,seytan-i ins
tt1007029,2011,"Biography,Drama",6.4,96066,the iron lady
tt10071862,2019,Comedy,2.8,16,mazlum kuzey & kuddusi 2 la! kasada para var!
tt10073008,2019,Documentary,7.8,5,the shadow of gold
tt10074426,2019,"Comedy,Romance",6.3,10,last fool show
tt10075078,2019,"Horror,Thriller",7.6,12,rahasyam
tt10075374,2019,Action,8.3,6,the little prince
tt10075788,2012,Action,6.7,10,the hunger games premiere
tt10075836,2012,Action,7.2,18,the avengers assemble premiere
tt10076722,2019,Action,5.2,11,we are legends
tt10077998,2019,Mystery,6.4,10,the unknown saint
tt10078290,2019,Documentary,7.2,12,the spy behind home plate
tt10078894,2019,Horror,2.3,30,deadly playthings
tt10079698,2018,Action,4.4,22,attack in la
tt1008015,2010,Drama,7.9,16,opal
tt1008046,2010,"Comedy,Drama",6.8,32,the steamroom
tt10080924,2019,Drama,9.2,79,sweater
tt10081172,2019,Comedy,6.2,6,15 lakh kado aauga
tt10081596,2019,Comedy,5.8,31,flat earth: to the edge and back
tt10082356,2019,Documentary,7.0,7,dreams from the outback
tt10084190,2019,"Comedy,Drama,Romance",9.4,952,chandigarh amritsar chandigarh
tt10084752,2018,Documentary,7.5,8,american relapse
tt10084780,2019,"Drama,Romance",8.3,30,vinara sodara veera kumara
tt10085648,2019,Comedy,6.7,44,vourate geitonoi
tt10086692,2019,"Action,Adventure,History",8.3,44,the blade of storm
tt10087448,2019,Comedy,7.2,36,ufuraj se i pukni
tt10087628,2019,Documentary,6.4,8,le cercle des petits philosophes
tt10088006,2019,Drama,7.4,34,free spirit
tt10089152,2019,Drama,7.4,7,bed of thorns
tt10090744,2019,Drama,9.2,26,raia 4
tt10091696,2019,Horror,5.8,114,dybbuk box: true story of chris chambers
tt10092770,2019,Horror,5.9,34,pocong the origin
tt10092860,2019,"Comedy,Drama",7.9,10,rumput tetangga
tt10095266,2019,Documentary,8.6,149,climate change: the facts
tt10096422,2019,"Action,Adventure,Comedy",8.8,15,watch movie free online
tt10100842,2019,Documentary,7.1,8,william tecumseh sherman: beyond the march to the sea
tt10102192,2019,Drama,5.6,11,nadhoo kha'n
tt10102350,2019,Comedy,2.8,378,2 gisht mjaltë
tt1010248,2015,Documentary,5.8,89,return of the atom
tt1010270,2010,Drama,7.0,21,love sick diaries
tt10106812,2019,Documentary,7.8,12,einstein and hawking: unlocking the universe
tt10106822,2017,Romance,6.6,9,bhetali tu punha
tt10108358,2019,Documentary,3.3,6,the past is never dead
tt10109750,2019,"Comedy,Drama",4.7,210,baba 'bu alem bi alem'
tt10109980,2019,Documentary,7.6,15,o' une histoire de famille
tt10111404,2019,"Comedy,Horror",6.0,24,lat mat 4: nha co khach
tt10112154,2019,"Comedy,Drama",8.2,25,bau na vichaar
tt10112466,2019,"Animation,Family",4.7,73,peppa pig: festival of fun
tt10115436,2019,Documentary,8.3,31,korea: the never-ending war
tt10115562,2019,Comedy,6.8,40,on a magical night
tt10115638,2019,Drama,5.2,11,a mano disarmata
tt10115644,2019,Horror,9.2,6,ragmork
tt10118064,2019,Drama,7.5,20,377 abnormal
tt10121022,2019,Documentary,9.7,7,freie räume
tt10121762,2019,"Action,Thriller",7.8,325,uriyadi 2
tt10122038,2019,Drama,7.6,78,chambal
tt10122042,2019,Documentary,8.0,30,kingdom men rising
tt10122504,2019,Comedy,6.8,8,rampaat
tt10122528,2019,Unknown,8.2,5,miel-emile
tt10125662,2019,"Comedy,Drama,Family",4.2,65,chhalawa
tt10125774,2019,Drama,5.6,5,mens
tt10125986,2018,Romance,4.7,13,watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai
tt10126462,2019,"Drama,Fantasy,Horror",8.3,16,post
tt10126628,2019,Drama,3.9,11,lost in love
tt10127628,2016,"Comedy,Drama",7.0,24,jakkanna
tt10128580,2018,Documentary,7.2,5,white mama
tt10131904,2018,Comedy,5.0,10,vse ili nichego
tt10133780,2019,Horror,6.3,26,sekte
tt10135068,2019,Documentary,6.9,230,1964: o brasil entre armas e livros
tt1013743,2010,"Action,Adventure,Comedy",6.3,169840,knight and day
tt1013860,2010,"Action,Comedy,Crime",5.1,14120,dylan dog: dead of night
tt10140002,2019,Musical,9.1,14,42nd street: the musical
tt10140138,2018,"Comedy,Drama",3.3,29,krocken
tt10146728,2019,"Comedy,Documentary,Sport",9.7,22,foosballers
tt10147546,2019,"Documentary,Music",7.5,3746,homecoming: a film by beyoncé
tt1014759,2010,"Adventure,Family,Fantasy",6.5,358813,alice in wonderland
tt1014763,2015,"Crime,Drama,History",6.5,59477,child 44
tt1014794,2014,Comedy,5.5,15,bad dog and superhero
tt1014799,2010,Documentary,7.4,149,holy wars
tt10149868,2019,Comedy,6.3,66,chasing molly
tt10153626,2018,"Biography,Documentary",6.0,6,a minha avó trelotótó
tt10153664,2019,"Crime,Drama",5.2,5,alva
tt1015471,2014,"Drama,Mystery,Thriller",6.2,1888,the sisterhood of night
tt10155342,2019,Drama,6.6,45,a brother's love
tt10155980,2019,Documentary,8.2,9,45 días en jarbar
tt10156610,2019,"Documentary,History,War",9.2,29,ratne price sa kosara
tt10157842,2019,Comedy,7.0,32,single 2
tt10160814,2019,Documentary,7.4,10,in search of flight af447
tt1016090,2010,"Horror,Romance,Thriller",5.9,1878,the cursed
tt10161238,2019,"Comedy,Crime",6.2,54,miss & mrs. cops
tt10161248,2019,Unknown,8.2,5,método livingston
tt10161980,2019,Unknown,4.2,5,ituzaingo v3rit4
tt1016223,2010,Drama,3.1,239,pax
tt1016226,2010,"Comedy,Drama,Romance",4.8,66,prime of your life
tt1016241,2010,"Horror,Thriller",4.1,952,splintered
tt10163286,2019,"Biography,Drama",7.7,6,benden hikâyesi
tt10164108,2019,Documentary,7.4,14,the resurgence: demarcus cousins
tt10168862,2019,Documentary,5.3,6,leonardo cinquecento
tt10170038,2016,"Comedy,Horror",7.3,15,trivikraman
tt10172204,2019,"Action,Comedy,Horror",8.4,16,revenge in the forest of the dead sharks
tt10172308,2019,"Comedy,Family",6.6,16,kuklali kösk
tt10174382,2018,Drama,7.7,9,senses 1&2
tt10174464,2018,Drama,7.3,7,senses 3&4
tt1017451,2010,"Biography,Drama,Music",6.6,43792,the runaways
tt10174546,2018,Drama,6.8,6,senses 5
tt1017464,2010,"Horror,Thriller",5.5,6946,the tortured
tt10176328,2018,Documentary,10.0,5,exteriores: mulheres brasileiras na diplomacia
tt10177384,2019,"Crime,Documentary,Drama",9.2,8,los días de ayotzinapa (the 43s)
tt10177712,2019,Documentary,7.6,5,"alexis viera, una historia de superación"
tt10177960,2018,Documentary,9.8,6,dreaming of a vetter world
tt10179072,2019,Documentary,6.1,10,the massacre that shook the empire
tt10181656,2019,"Action,Adventure,Animation",7.1,8,fortnite: the movie 2 (funny animation)
tt10182822,2018,"Biography,Drama",6.8,413,loro
tt10183616,2019,Comedy,5.2,6,yves
tt10183682,2019,"Comedy,Drama,Family",5.8,13,kuttymama
tt10185752,2019,Documentary,8.2,72,valstybes paslaptis
tt10187146,2019,Animation,8.6,5,tux and fanny
tt1018728,2015,Documentary,7.4,335,heart like a hand grenade
tt1018765,2015,"Comedy,Drama",6.1,19033,our brand is crisis
tt10187686,2019,Comedy,8.4,62,thamaasha
tt10188444,2019,Documentary,7.5,8,outouden laakso
tt1019442,2010,"Adventure,Comedy",8.3,36,jeffie was here
tt10195614,2019,Horror,5.1,11,the haunting of la llorona
tt10196142,2019,"Comedy,Drama",6.4,77,rahman 1400
tt10197354,2018,Unknown,8.8,40,ikinci pärdä
tt10197650,2019,"Drama,Sport",6.6,16,bad girl
tt10199586,2019,Drama,7.1,129,atlantics
tt10199590,2019,Drama,7.4,134,les misérables
tt10199640,2019,Drama,7.2,54,beanpole
tt10199664,2019,Drama,6.3,23,adam
tt10199668,2019,Crime,5.2,28,summer of changsha
tt10199670,2019,History,5.9,30,liberté
tt1020072,2014,"Biography,Drama,History",7.5,77633,selma
tt10204060,2019,"Documentary,Drama",6.5,11,the downfall of channel awesome
tt10204276,2019,Documentary,9.7,30,soldiers without guns
tt10204316,2019,"Action,Adventure,Sci-Fi",7.6,5,through the ashes
tt10204704,2019,Comedy,6.6,9,we just have to laugh
tt1020558,2010,"Action,Adventure,Drama",6.4,74085,centurion
tt1020559,2010,"Adventure,Drama",6.8,509,patagonia
tt1020773,2010,"Drama,Romance",7.3,18210,certified copy
tt10207850,2018,Thriller,5.6,64,killer in law
tt10208192,2019,Documentary,5.6,5,let it be law
tt10208194,2019,Drama,7.3,14,"family romance, llc"
tt10208198,2019,"Action,Crime,Drama",6.8,123,"the gangster, the cop, the devil"
tt1020904,2010,"Documentary,Sport",8.0,70,takedowns and falls
tt1020938,2010,Documentary,7.1,6672,babies
tt1020982,2014,Comedy,6.6,147,odd brodsky
tt10210810,2019,Documentary,8.8,5,divine appointments
tt10214842,2019,"Comedy,Crime,Thriller",2.6,189,milliard
tt10215026,2019,Action,6.5,31,mon jane na
tt10215424,2019,"Documentary,Music",7.9,83,liam: as it was
tt10217550,2019,"Crime,Mystery,Thriller",7.4,259,vinci da
tt10217780,2019,Comedy,7.4,9,kandasamys: the wedding
tt10218172,2019,Horror,6.1,32,kulyas: lanetin bedeli
tt10218782,2019,"Action,Fantasy,History",8.0,8,the incredible monk
tt10219406,2019,Drama,6.4,5,land of ashes
tt10222752,2019,"Drama,Romance",6.0,23,"sick, sick, sick"
tt10223552,2019,Drama,6.6,12,litigante
tt10224624,2019,Drama,6.4,7,vif-argent
tt10224912,2019,"Biography,Drama,Romance",8.5,6,timelife
tt10228168,2019,Crime,7.6,25,first love
tt1022871,2015,Thriller,5.0,8,deer season
tt10229598,2019,Documentary,8.7,163,the pickup game
tt10229602,2019,"Horror,Thriller",7.2,21,kuwaresma
tt10230288,2019,Drama,8.1,8,unseen
tt10230316,2019,"Comedy,Drama",7.6,16,pariban: idola dari tanah jawa
tt1023114,2010,"Adventure,Drama,History",7.3,102126,the way back
tt10231478,2019,Documentary,7.2,6,"68, mon père et les clous"
tt1023336,2011,Comedy,8.7,7,where's my stuff?
tt1023339,2010,Crime,7.5,56,kingshighway
tt1023345,2011,Documentary,7.0,98,programming the nation?
tt10234494,2019,Romance,4.2,13,always miss you
tt10235018,2019,Fantasy,3.0,11,vodyanaya
tt10237612,2019,"Comedy,Drama",7.2,41,inseparable bros
tt10237902,2019,"Biography,Documentary,Music",8.3,7,gordon lightfoot: if you could read my mind
tt10238788,2019,Action,2.5,111,monster island
tt10238816,2019,Documentary,7.8,12,nîpawistamâsowin: we will stand up
tt10243660,2019,Documentary,6.7,104,a tale of two kitchens
tt10243678,2019,"Comedy,Drama",6.5,1394,chopsticks
tt10244754,2019,Drama,6.0,5,lillian
tt10244756,2019,Sci-Fi,7.2,5,ang hupa
tt10244760,2019,Drama,6.1,7,ghost tropic
tt10244910,2019,Western,7.7,9,"c- bar, ii"
tt1024648,2012,"Biography,Drama,Thriller",7.7,534683,argo
tt1024666,2011,Drama,2.7,139,session
tt1024770,2012,Comedy,4.9,624,the people i've slept with
tt10248334,2019,Drama,7.6,28,birthday
tt1024855,2017,"Action,Thriller",5.1,697,gunned down
tt1025102,2013,Crime,5.7,307,the pardon
tt10251300,2019,Drama,5.5,6,66 sadashiv
tt10253816,2019,"Action,Adventure,Animation",7.1,13,kabaneri of the iron fortress: unato decisive battle
tt10254472,2019,Action,7.7,34,alma de héroe
tt10254986,2019,Documentary,7.0,15,q ball
tt10256818,2019,Drama,8.6,7,ambu
tt10260294,2019,Horror,4.0,23,gosti
tt10262160,2019,Comedy,6.0,19,svinhery 2
tt10262268,2019,Documentary,8.3,23,l'homme a mangé la terre
tt10262346,2019,Comedy,6.3,7,pitkä perjantai
tt10262492,2019,Comedy,5.6,5,brown boys
tt10262522,2019,Horror,7.1,7,roh fasik
tt10263320,2019,Comedy,4.5,5090,enes batur gerçek kahraman
